tweet_index,tweet_id,date,text,phase,emotions,like_count,retweet_count,impression_count,reply_count,gender,org,matched_keywords,gold_problem,gold_emotion,gold_meaning,gpt_avoidance,gpt_confidence,gpt_reasoning
439,1622702008653283337,2023-02-06 21:01:21,"Hatay Antakya acilllll.  Fatih Şengel, yaralı göçük altında. Konumu: Voyage elegant otel güllü bahçe silahlı kuvvetler cadde no:9 31070 Antakya/Hatay Numarası:0552 449 07 39 #deprem #AFAD #AFADhatay #AFADANTAKYA #Yardımedin",1,['notr'],14,29,2115,5,male,person,"['#deprem', 'deprem yardım', 'AFAD']",1,0,0,0,high,"Tweet, enkaz altındaki bir yaralı için konum ve iletişim bilgisi vererek yardım çağrısında bulunuyor, bu nedenle problem odaklı bir yaklaşım sergiliyor."
440,1626611249986383872,2023-02-17 15:55:17,"#deprem Güzel Atatürküm; en büyük eserin cumhuriyeti, devrimlerini, ilkelerini ve bize emanet ettiklerini muhafaza etmek ve geliştirmek birincil sorumluluğumuzdur. https://t.co/8y7RG3LpHn",3,['sevgi'],82,15,6213,2,male,person,['#deprem'],0,0,1,0,high,"Tweet, Atatürk'ün mirasına sahip çıkma sorumluluğuna vurgu yaparak ideolojik bir anlam çıkarma içeriyor."
441,1623252212385214466,2023-02-08 09:27:40,"🛑🛑 İLERDE İZMİRDE YÜKSEK ŞİDDETTE DEPREM OLURSA BEN VE EV ARKADAŞIM BU ADRESTE YAŞIYORUZ ADATEPE MAHALLESİ 9. SOKAK BİNA NO:12 KAT 3 MEHMET BEYSUN APARTMANI
MEHMET ONUR ERŞAHİN(ben)
TUTKU DÜNYA BOZARSLAN
BİZDEN HABER ALINAMAZSA YARDIM TALEP EDİYORUZ",1,['notr'],12,1,1365,1,male,person,['deprem yardım'],1,0,0,0,high,"Tweet, olası bir deprem durumunda yardım talep etmek için adres ve isim bilgisi vererek pratik bir çözüm sunuyor."
442,1627821082672615425,2023-02-21 00:02:44,Vücudumuz da sürekli sallanma hissi yani bitmeyen deprem var #depremden,4,['kaygi'],0,0,122,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, deprem sonrası yaşanan sürekli sallanma hissi ile ilgili duygusal bir ifade içeriyor."
443,1625277767196770304,2023-02-13 23:36:30,"RONESANS REZIDANS ADRES 
Ekinci mh İnönü Blv. No:62, 31001 Antakya/Hatay  36.231341244817294, 36.150220106736676 @AFADBaskanlik @AKUT_Dernegi @fzaofficial @ProfDemirtas @ahbap @ahbapacil @ahbaphatay @haluklevent @BabalaTv @OguzhanUgur @Kizilay @yagosabuncuoglu @tarkan https://t.co/ugfRXrUeA5",3,['notr'],0,0,54,0,male,person,['AFAD'],1,0,0,0,high,"Tweet, enkaz koordinatları vererek yardım kuruluşlarına bilgi sağlıyor, bu nedenle problem odaklı bir yaklaşım sergiliyor."
444,1623472307212517376,2023-02-09 00:02:15,"@tvlddd @belalcaggins Cebrail mahallesi. Cumhuriyet caddesi. F. Anlar apartmanı. Antakya lisesi ve Antakya ögretmen evi karşısı. Hatay /Antakya 
13 yaşında AHMET EFE ERİNMEZ göçük altında kaldı.
Enkaz başında babası Murat Göztepe var.
0532 062 86 53",2,['notr'],0,0,6,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi hakkında bilgi vererek yardım koordinasyonu sağlamaya çalışıyor."
445,1624925589202210819,2023-02-13 00:17:04,"Deprem bölgesinde ev kiraları sadece bir haftada 3 bin TL’den 20 bin TL’ye çıktı. Barış Atay açıkladı
Türkiye İşçi Partisi Genel Başkan Yardımcısı ve Hatay Milletvekili Barış Atay, Hatay’da ev kiralarının geçen haftadan bugüne 3 bin TL’den 20 bin TL’ye çıktığını açıkladı. https://t.co/H1y1du8DpD",3,['notr'],181,66,25294,8,male,person,['deprem yardım'],0,0,1,0,high,"Tweet, deprem sonrası ev kiralarının artışı üzerinden toplumsal bir sorun ve sorumluluk atfı yapmaktadır."
446,1627823020441063429,2023-02-21 00:10:26,"Bugün birilerini Atatürk e tapiyolar diye elestiren Müslümanlar,kendilerine tapacak birini bulmuşlar neden yapıyorsun bunu kardeşim 

ALLAH yetmiyor mu bize, 
yine gidin oyunuzu kime verirseniz verin ama tapmayın lütfen. 

#depremoldu #kıyamet enes Şubat Ya Tabbi 
Kaderden",4,['ofke'],0,0,390,0,male,person,['#deprem'],0,0,1,0,high,"Tweet, dini ve ideolojik anlam çıkarma ve sorumluluk atfı yaparak meaning_making kategorisine giriyor."
447,1623471844849250304,2023-02-09 00:00:25,"Adıyaman besni 
15 temmuz şehitler mahallesi 
Başak apartman 
Petrol arkası +60 saattir enkazdalar acil yardım bekliyorlar https://t.co/xnODHZ5zIQ",2,['notr'],24,37,2176,3,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalanlar için acil yardım çağrısı yaparak pratik bir çözüm sunuyor."
448,1624921886126665734,2023-02-13 00:02:21,@Drr_Nilay Siz neyi anlamadınız yine provakatörlük peşindesiniz adam burda birlik ve beraberlik den bahsediyor Halktan bahsediyor şu günlerde bari yapmayın yazıktır günahtır ama işin icine para girince farklı oluyor galiba bence AFAD daki yolsuzlukların üzerine gidin lütfen.,3,"['onaylamama', 'ofke']",0,0,13,0,male,person,['AFAD'],0,0,1,0,high,"Tweet, AFAD'daki yolsuzlukların üzerine gidilmesi gerektiğini belirterek sorumluluk atfında bulunuyor ve toplumsal bir anlam çıkarıyor."
449,1627822384056086531,2023-02-21 00:07:54,"Çaresizlik hissi kadar kötü bir his daha var mı ? Bizler yüzlerce km ötede evimize giremiyorken Hatay’da yine, yeniden enkaz altında kalan onlarca can :( hiç böyle uzun gece gördünüz mü siz ?",4,['uzuntu'],0,1,61,0,male,person,['enkaz'],0,1,0,0,high,"Tweet, çaresizlik ve üzüntü gibi duygusal ifadeler içeriyor."
450,1624926183979614209,2023-02-13 00:19:26,"Fatih Altaylı:

""Başkasının yolladığı deprem yardım kolisine parti amblemi yapıştırmak da bir tür yağmacılık değil midir?""

🤔🤔🤔",3,['notr'],260,40,2677,7,male,person,['deprem yardım'],0,0,1,0,high,"Tweet, deprem yardımlarının siyasi amaçlarla kullanılmasını eleştirerek toplumsal bir sorumluluk atfında bulunuyor."
451,1623471971814998017,2023-02-09 00:00:55,"ACİL YARDIM ‼️

HATAY / İSMET İNÖNÜ MAHALLESİ 701. SOKAK BARIŞ SİTESİ K BLOK 3 ÇOCUK ANNE BABA VAR GÖÇÜK ALTINDA 
+905336344721 İNAN ARSLAN
@AFADHatay
@DepremDairesi 
@ahbap",2,['notr'],25,43,1876,1,male,person,"['deprem yardım', 'AFAD']",1,0,0,0,high,"Tweet, enkaz altındaki kişilerin yerini ve iletişim bilgilerini paylaşarak yardım çağrısında bulunuyor."
452,1622514502594883586,2023-02-06 08:36:16,"Şimdi asıl konumuza gelelim. Yine it, pire torbası, hoşt, köpekler saldırıyor dediğiniz bu masum can dostlara işimiz düştü. Siz onları öldürüyorsunuz onlar sizi enkaz altından kurtarıyor. Demekki neymiş canavarlik yapmayacağız....",1,['ofke'],1,1,28,0,female,person,['enkaz'],0,0,1,0,high,"Tweet, hayvanlara yönelik tutumlar üzerinden toplumsal bir ders çıkarma ve sorumluluk atfı yapmaktadır."
453,1624926320093286402,2023-02-13 00:19:59,bırakılıp gidilen veya kimsenin olmadığı enkazların altında hala yaşayanların olduğunu düşünsenize o koca sessizlik ve yanlızlık.. düşündükce tüylerim ürperiyor 😔,3,['uzuntu'],105,4,6635,9,female,person,['enkaz'],0,1,0,0,high,"Tweet, enkaz altındaki insanların yalnızlığı ve sessizliği üzerinden duygusal bir ifade içeriyor."
454,1622412173728251908,2023-02-06 01:49:39,Kandiili Rasathanesi’nden açıklama #deprem https://t.co/6Y4ao5izQJ,1,['notr'],212,13,53727,15,male,org,['#deprem'],1,0,0,0,high,"Tweet, depremle ilgili bilgi paylaşımı yaparak problem odaklı bir yaklaşım sergiliyor."
455,1627823414168649731,2023-02-21 00:12:00,"Arkadaşlar ACİL çadır/konteyner ihtiyacımız var. Kardeşim ameliyatlı ve hareket kısıtlılığı var. Evimizin yanındaki boş alanda çadır/konteyner kurulabilir.  
Adres: Odabaşı mahallesi Gök sokak antakya
İletişim: 0539 402 78 46 @AFADHatay @jandarma @Kizilay @ahbap",4,['arzu'],25,39,5523,1,male,person,['AFAD'],1,0,0,0,high,"Tweet, çadır/konteyner ihtiyacı ve iletişim bilgileri vererek pratik bir çözüm arayışında olduğu için problem odaklıdır."
456,1623472492328124417,2023-02-09 00:02:59,"@bpthaber Konya da yasadigim sitede 11 tane jenerator var. Ayni sekilde diger sitelerde bir cok var. Lutfen tum evlerden jeneratorlerin toplanmasi icin calisma yapilsn 
@DepremDairesi @Konyabuyuksehir @u_ibrahim_altay @AFADBaskanlik @sametdgn1 @ihhinsaniyardim @mnoktaenes @TCKonyaValiligi",2,['arzu'],4,8,2469,0,male,person,['AFAD'],1,0,0,0,high,"Tweet, jeneratörlerin toplanması için çağrı yaparak pratik bir çözüm öneriyor."
457,1627831489877491712,2023-02-21 00:44:05,Ben mi sallanıyorum deprem mi oluyor artık ayırt edemiyorum 😔 #gaziantep,4,['uzuntu'],6,0,357,0,female,person,['#Gaziantep'],0,1,0,0,high,"Tweet, deprem sonrası yaşanan belirsizlik ve duygusal karmaşayı ifade ediyor."
458,1623472063406014464,2023-02-09 00:01:17,"@cokbakmayin @duygusalterorm Cebrail mahallesi. Cumhuriyet caddesi. F. Anlar apartmanı. Antakya lisesi ve Antakya ögretmen evi karşısı. Hatay /Antakya 
13 yaşında AHMET EFE ERİNMEZ göçük altında kaldı.
Enkaz başında babası Murat Göztepe var.
0532 062 86 53",2,['notr'],0,0,6,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi için spesifik bir konum ve iletişim bilgisi vererek yardım koordinasyonu sağlıyor."
459,1627824857982373889,2023-02-21 00:17:44,"@furkancerkes Furkan bey lütfen sizde hakkınızdaki iddialara cevap verin. Ayrıca deprem gününde insanlara yardım edeceğinize, @OguzhanUgur size açtığı davanın korkusu ile canlı yayında algı oluşturma amacınızı birakin adalet yakında kapınızı çalacak:) lütfen iddialara bir cevap verin https://t.co/FA9y06QgMF",4,['ofke'],1,0,17,0,male,person,['deprem yardım'],0,0,1,0,high,"Tweet, adaletin yerini bulacağına dair bir inanç ve sorumluluk atfı içeriyor."
460,1623471915032580096,2023-02-09 00:00:41,@onderseren @AFADBaskanlik @haluklevent @ahbap Hala daha ulasilmadi. @DepremDairesi @AFADHatay https://t.co/S3NHNxX4JZ,2,['notr'],0,0,6,0,female,person,['AFAD'],1,0,0,0,high,"Tweet, yardım koordinasyonu ve bilgi paylaşımı amacıyla yetkililere ulaşma çabası içeriyor."
461,1623472425219379201,2023-02-09 00:02:43,"İÇERDEN SESLER GELİYOR
(YENİ VİDEO)
Kahramanmaraş Bulvarı Nilüfer Apartmanı Nurdağı/Gaziantep

#deprem https://t.co/RCSaVIbWe7",2,['notr'],114,125,17996,3,male,person,['#deprem'],1,0,0,0,high,"Tweet, enkaz altındaki kişilerin yerini belirten bilgi paylaşımı yaparak pratik çözüm sunuyor."
462,1622680067481473032,2023-02-06 19:34:10,"Hayatta en zor şeylerden biri çaresiz kalmaktır. Daha zor olanı el uzatabilecekken çaresiz kalmaktır.😥😥😥
3.enkaz bölgesinden de ayrıldık. 
Çaresiziz Allah'ım🤲🤲🤲
Senin yardımın ve merhametin olmadan baş edemeyiz Allah'ım🤲
Yardım et, merhamet et Ya Rabbi 🤲
#Malatya",1,['uzuntu'],19,2,327,0,male,person,['enkaz'],0,1,0,0,high,"Tweet, çaresizlik ve dua ifadeleriyle duygusal bir tepki içeriyor."
463,1622437183222054912,2023-02-06 03:29:02,"@AtillaTasNet Adıyaman Tut ilçesinde arkadaşımın yakınlarından göçükte kalanlar var ve çıkaramıyolar, afad da o bölge çıkmıyor RT ACİİİLL #deprem #enkazaltindayim",1,['notr'],8,20,1799,1,female,person,"['#deprem', 'enkaz', 'AFAD']",1,0,0,0,high,"Tweet, göçük altında kalanlar için yardım çağrısı yaparak pratik bir çözüm arayışında bulunuyor."
464,1624925902281793537,2023-02-13 00:18:19,"#Kahramanmaras Otogarı'nda firma yetkilisi aktarıyor: Bir Suriyeli geldi, yarın ne kadar otobüs ayarlayabilirseniz ayarlayın, bilet paralarını ben vereceğim, insanları ücretsiz götürün dedi. 8 otobüs ayarlayabildik. Sayıyı artırmaya çalışıyoruz.

#Kahramanmaras #deprem",3,['kaygi'],4,2,401,0,male,person,['#deprem'],1,0,0,0,high,"Tweet, deprem sonrası ulaşım için otobüs ayarlama ve bilet ücretlerini karşılama gibi pratik bir çözüm sunuyor."
465,1623471762376650752,2023-02-09 00:00:05,"12 kişinin enkaz altında olduğu binadan önce Kuran kursu kasası çıkarıldı

https://t.co/a8rBXFs59q https://t.co/OYp3JvhfiX",2,['notr'],195,87,20957,13,female,org,['enkaz'],0,0,1,0,high,"Tweet, enkazdan önce Kuran kursu kasasının çıkarılmasına dikkat çekerek toplumsal bir eleştiri ve sorumluluk atfı yapıyor."
466,1624925528200290306,2023-02-13 00:16:50,Bedenen sağım fakat bir çocuğa “ çocukluk” armağan eden bir memleketin enkazı altında kaldı ruhum.,3,['uzuntu'],7,0,237,0,female,person,['enkaz'],0,1,1,0,high,"Tweet, duygusal bir ifade ile birlikte toplumsal bir anlam çıkarma içeriyor."
467,1622915860766638081,2023-02-07 11:11:08,Mustafa Kemal mah.İbrahim Karaoğlan cad.ahraz apartmanı ziraat şubesi yanı lütfen yardım edin @DepremDairesi 🙏 @SadiCuneyt kardeşim lütfen daha çok kişiye ulaşsın🙏 https://t.co/VWs3zIKHd2,1,['arzu'],1,1,46,1,male,person,['deprem yardım'],1,1,0,0,high,"Tweet, enkaz koordinatı vererek yardım çağrısında bulunuyor ve duygusal bir yardım isteği içeriyor."
468,1624926414171406337,2023-02-13 00:20:21,"Yanlış olan birşeye hayır demek için oylamaya katılmamak ,yanlış olana ortak olmak demektir...
#hdp den günahım kadar haz etmem ama onun dışında bu oylamada masum olan yok ...
#gerçek #deprem #imaraffı https://t.co/eHRfwzFk7R",3,"['onaylamama', 'ofke']",4,2,1093,0,male,person,['#deprem'],0,0,1,0,high,"Tweet, yanlış olan bir şeye karşı durmanın önemini vurgulayarak toplumsal sorumluluk ve ahlaki anlam çıkarma içeriyor."
469,1627828960775008258,2023-02-21 00:34:02,"Yaparsa Erdoğan yapar
1- Orman yangınlarına müdahale etmez
2- Deprem de halkın yanında olmayıp, interneti kapatır,orduyu, jandarmayı yardıma 36 saat göndermez, halkı tehdit eder.
3- 2 askerimizin diri diri yakılmasına ses etmez. Ama Reza için nota verir.... https://t.co/no0CNftY1U",4,['ofke'],20,13,640,2,male,person,['deprem yardım'],0,0,1,0,high,"Tweet, hükümetin kriz yönetimi ve sorumlulukları hakkında eleştirel bir anlam çıkarma ve hesap sorma içermektedir."
470,1624068265973620736,2023-02-10 15:30:22,"Şurada gerçekten yüzyılın dramı söz konusu, inanılmaz bir yardım akışı var AHBAP, AFAD, İHH herkes bir tarafından tutuyor. Koordinasyondaki problem kimin sorunu o da belli. Ama bu tweet sahibi gibi malum kişiler, bu büyük emekleri gölgelemeye çalışıyor.",2,"['onaylamama', 'ofke', 'uzuntu']",2,0,306,1,male,person,['AFAD'],1,0,1,0,high,"Tweet, yardım kuruluşlarının koordinasyonunu ve çabalarını övüyor, bu da problem odaklı bir yaklaşım; ayrıca sorumluluk atfı yaparak anlam çıkarıyor."
471,1624927203153657857,2023-02-13 00:23:29,"Artçı depremler bölgede tedirginliğe sebep oluyor fakat anormal bir durum yok 
#artcıdeprem  #deprem #SONDAKIKA",3,['kaygi'],0,0,248,0,male,org,['#deprem'],0,1,0,0,medium,"Tweet, artçı depremlerin tedirginliğe sebep olduğunu belirterek duygusal bir ifade içeriyor."
472,1627824753456062465,2023-02-21 00:17:19,"Sırf 3-5 oy fazla almak için toplumu kutuplaştıran politikacılar, yatacak yeriniz var mı?

Peki ya sizin ayrıştırıcı politik söylemlerinizin ve tonlarca enkazın altından canlı çıkan gerçek insanların?
Siz yine ayrıştırmaya devam edin.

Fakat siz heri iki tarafın grileri birleşin!",4,['ofke'],1,0,44,0,male,person,['enkaz'],0,0,1,0,high,"Tweet, politikacıları eleştirerek toplumsal kutuplaşma ve sorumluluk atfı yapıyor, bu da meaning_making kategorisine girer."
473,1623471794110734336,2023-02-09 00:00:13,"@OguzhanUgur Gökhan Apartmanı No 68 Dulkadiroğlu Milli İrade Parkının karşısı Maraş Merkez Hatice Keleş ve ailesi

@BabalaTv @OguzhanUgur @AFADBaskanlik @DepremDairesi",2,['notr'],1,4,296,0,female,person,['AFAD'],1,0,0,0,high,"Tweet, enkaz koordinatı vererek yardım çağrısında bulunuyor ve bu nedenle problem odaklı başa çıkma kategorisine giriyor."
474,1627832677008084993,2023-02-21 00:48:48,@cumhurbutun @tbbzkrtt @DepremDairesi La at kafası çadır bile alamıyoruz git bul bakalım bi tek sen mi akıllısın ve Afad'in elinde çadır da var biraz ama dağıtım yapmadılar bugüne kadar gerizekalı herif keşke yasasaydin su acimizi da anlasaydin,4,['ofke'],2,0,155,0,female,person,['AFAD'],0,1,1,0,high,"Tweet, duygusal ifadeler ve sorumluluk atfı içeriyor; öfke ve çaresizlik dile getiriliyor."
475,1625609810484797451,2023-02-14 21:35:55,"Bütün haramzadelere sesleniyorum çaldıklarınız insanların hayatlarıdır! yedikleriniz yıkılan şehirleri 10 kere inşaa eder A'dan Z'ye hepiniz aynısınız🚫#YAPMAYIN
#secimlerertelenemez #uzaktanegitimistemiyorum #DevletBahceli #14Subat #vefatsayısı #depremsondakika #depremzede #AFAD",3,['ofke'],0,0,166,0,male,person,"['#deprem', 'AFAD']",0,0,1,0,high,"Tweet, sorumluluk atfı yaparak ahlaki ve toplumsal anlam çıkarma içermektedir."
476,1627821327263334401,2023-02-21 00:03:42,"Dayanma gücü ver, Allahım🙏🏽
#depremzedelere 
#Hatay",4,['uzuntu'],4,0,330,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, dua ederek dayanma gücü istemekte ve duygusal bir ifade içermektedir."
477,1624925568364908546,2023-02-13 00:16:59,Afad ekibi Blue Sky Rescue Team'e afet bölgesinde ki büyük destekleri için teşekkür ziyaretinde bulundu. https://t.co/MAsrpAHyxV,3,['minnet'],1,0,223,0,male,person,['AFAD'],0,1,0,0,high,"Tweet, teşekkür ifadesiyle duygusal bir ifade içeriyor."
478,1624927464324489219,2023-02-13 00:24:31,@once_vatanRte Ya milletin inanmayacağını bildikleri halde neden bunu yapıyorlar. Birileri bunları sürekli bölgeye gönderiyor ama tutmuyor tiyatroları. Acaba yarın hangi parti de sıra merak ediyorum. Enkaz bölgesini miting alanınA cevirdiler,3,"['saskinlik', 'ofke']",0,0,3,0,male,person,['enkaz'],0,0,1,0,high,"Tweet, siyasi eleştiri ve sorumluluk atfı yaparak toplumsal anlam çıkarma içeriyor."
479,1624922874615156741,2023-02-13 00:06:17,"Ölüm çok gerçek değil mi? 
Birisi var, sonra yok.
Hiç olmamış gibi gidiyor. 
Bunun tarifi yok..
#deprem",3,['uzuntu'],8,0,272,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, ölümün gerçekliği ve kaybın tarifi olmayan bir duygu olduğunu ifade ederek duygusal bir tepki veriyor."
480,1623472094339112964,2023-02-09 00:01:24,"#Kahramanmaraş Dulkadiroğlu
Soba ve çadır https://t.co/dlDC8XQDRt",2,['notr'],26,34,13386,0,male,person,['#Kahramanmaraş'],1,0,0,0,high,"Tweet, soba ve çadır ihtiyacını belirterek pratik bir çözüm ve yardım koordinasyonu sağlamaya yönelik bilgi paylaşımı yapmaktadır."
481,1623471901124227072,2023-02-09 00:00:38,@ProfDemirtas ❗️❗️❗️#nurdağı kaç saattir enkazdalar hala ses seda yok Atatürk mahallesi 303 sokak no.9/10 Nurdağı /Gaziantep öğretmen Nurullah Ceylan dan haber alabilen bana ulaşsın @AFADBaskanlik @TC_icisleri @NurdagiKaymakam❗️❗️❗️,2,['notr'],0,1,117,0,male,person,"['enkaz', 'AFAD']",1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi için spesifik bir adres vererek yardım çağrısında bulunuyor, bu da problem odaklı başa çıkma stratejisine girer."
482,1623471997178068993,2023-02-09 00:01:01,"@omerzinho1 @OguzhanUgur @haluklevent @BabalaTv @Haydi_Ahbap @ProfDemirtas @AFADHatay Cebrail mahallesi. Cumhuriyet caddesi. F. Anlar apartmanı. Antakya lisesi ve Antakya ögretmen evi karşısı. Hatay /Antakya 
13 yaşında AHMET EFE ERİNMEZ göçük altında kaldı.
Enkaz başında babası Murat Göztepe var.
0532 062 86 53",2,['uzuntu'],0,0,14,0,female,person,"['enkaz', 'AFAD']",1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi hakkında bilgi vererek yardım koordinasyonu sağlamaya çalışıyor."
483,1624927433332822018,2023-02-13 00:24:24,"BEREN KAYALI

Dünyanın ilk katlanabilir, şişirilebilir su tankını icat eden Beren Kayalı, depremzedelere içme suyu, sanitasyon konusunda yardımcı olmak için onları teslim etmek için yardım arıyor. 

SEVGİLİ ARKADAŞLAR LÜTFEN OKUYUN!!! 
VE LÜTFEN PAYLAŞIN!!!!! https://t.co/9p19MB46Ps",3,['notr'],2801,1226,226619,23,male,person,['deprem yardım'],1,0,0,0,high,"Tweet, depremzedelere içme suyu ve sanitasyon konusunda yardımcı olmak için bir icat ve yardım çağrısı yaparak pratik çözüm sunuyor."
484,1623281248448786432,2023-02-08 11:23:03,"@PincTivi CEBRAİL MAH. 1.BAHÇELİ SK. SENDAG APARTMAN BLOK NO: 1 İÇ KAPI NO: 7 ANTAKYA / HATAY 
Eşref Caner SARAÇ 05076185073 enkaz altında kaldı lütfen yardım edin",1,['notr'],0,0,8,0,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi için yardım çağrısı yaparak pratik bir çözüm sunuyor."
